TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.help.TextHelpAppendable,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,109,0.3,2,102,1805,172318,1774210669939,0.9868421052631579,11111111111111111111111111101111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,0.9479166666666666,111111111111111110101111111111011111111111011111011111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111,7,1,33,9,0.9651810584958217,1111111111111111111111111111111111111111111111111111111111111111111111111111010011000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111101110111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111011111111111111111111111111111111111011111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111011111111111111111111111111111101111111,0.7258064516129032,10111010111111110111011110111101101101111111111111100100100100,1.0,1111111111111111111111,1.0,1111111111111111111111,0.9479166666666666,111111111111111101011111111111101111111111011111101111111111111111111111111111111111111111111111
